Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,1967
Base Time Seconds,1739885885
Base Time Fractional,.112630800
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1522,0.3322261627698,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998735904694,Volt DC,10,T,2W,F,F,02/18/2025,13:39:50,.843086220
1523,0.3329824413654,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998783588409,Volt DC,10,T,2W,F,F,02/18/2025,13:39:50,.912393520
1524,0.3339554136019,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998754978180,Volt DC,10,T,2W,F,F,02/18/2025,13:39:50,.981713280
1525,0.3330049935761,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998752593994,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.051021860
1526,0.3322896370784,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998661994934,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.120362840
1527,0.3341563847856,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998726367950,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.189678300
1528,0.3324762623408,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998793125153,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.259038480
1529,0.3324235276075,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998783588409,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.328358340
1530,0.3324777533,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998726367950,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.397686740
1531,0.3328927056357,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998769283295,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.467030000
1532,0.3321943163324,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998766899109,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.536357400
1533,0.3324418653696,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998797893524,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.605704820
1534,0.3320844859415,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998785972595,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.675025400
1535,0.3321700563572,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998840808868,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.744339440
1536,0.3335088814122,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998762130737,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.813655660
1537,0.3341631713973,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998721599579,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.882986020
1538,0.3322970892645,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998752593994,Volt DC,10,T,2W,F,F,02/18/2025,13:39:51,.952299920
1539,0.3329642675422,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998805046082,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.021612760
1540,0.3332701815759,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998735904694,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.090937060
1541,0.3319281634236,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998707294464,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.160272000
1542,0.3323262929587,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998669147491,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.229587680
1543,0.3320622034342,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998619079590,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.298917900
1544,0.332193448778,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998695373535,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.368229660
1545,0.3319568960632,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998642921448,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.437553160
1546,0.3318251200275,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998721599579,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.506864220
1547,0.3319563516454,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998559474945,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.576189940
1548,0.331865026335,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998805046082,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.645511440
1549,0.3320262241381,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998659610748,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.714840000
1550,0.3333116094463,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998733520508,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.784159360
1551,0.3318795912982,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998669147491,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.853490620
1552,0.3318480845367,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998716831207,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.922823380
1553,0.3335126491828,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998492717743,Volt DC,10,T,2W,F,F,02/18/2025,13:39:52,.992138020
1554,0.3369271521825,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998700141907,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.061467980
1555,0.3319858576539,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998547554016,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.130797220
1556,0.333768919362,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998678684235,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.200134620
1557,0.3331408794839,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998642921448,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.269475460
1558,0.332450143259,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998726367950,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.338805880
1559,0.3318294575436,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998681068420,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.408113720
1560,0.331930540413,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998738288879,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.477434060
1561,0.3320861983738,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998721599579,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.546774040
1562,0.3319995268652,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998745441437,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.616098840
1563,0.3318092356577,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998728752136,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.685415780
1564,0.3317978720336,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998747825623,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.754727780
1565,0.3317866614395,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998745441437,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.824070160
1566,0.3621669647355,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998962402344,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.893380860
1567,0.3318870557105,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998707294464,Volt DC,10,T,2W,F,F,02/18/2025,13:39:53,.962713480
1568,0.3321431412302,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998714447021,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.032064360
1569,0.3337297837688,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998652458191,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.101388540
1570,0.3317825635759,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998809814453,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.170705480
1571,0.3320894253605,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998795509338,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.240039060
1572,0.3319558651719,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998733520508,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.309367340
1573,0.3316903839791,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998740673065,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.378679520
1574,0.3319191091433,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998733520508,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.448008580
1575,0.3322456567247,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998847961426,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.517321680
1576,0.3317911582188,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998754978180,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.586633180
1577,0.3319263571728,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998752593994,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.655979220
1578,0.3328041387571,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998805046082,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.725323240
1579,0.3333725968543,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998900413513,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.794640000
1580,0.3318712845629,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998752593994,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.864007640
1581,0.3318327774105,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998774051666,Volt DC,10,T,2W,F,F,02/18/2025,13:39:54,.933336440
1582,0.3331054110466,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998714447021,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.002655840
1583,0.3329702155055,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998702526093,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.071994880
1584,0.3318117163913,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998738288879,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.141301440
1585,0.3323295381673,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998771667480,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.210641920
1586,0.3322538636177,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998766899109,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.279994220
1587,0.361451445593,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998251914978,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.349348660
1588,0.5153256519472,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998785972595,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.418717560
1589,0.5254972863824,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998292446136,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.488055300
1590,0.5272135514822,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998611927032,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.557394200
1591,0.5189242289066,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998962402344,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.626742500
1592,0.4753952905699,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998750209808,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.696081120
1593,0.4774992544563,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998855113983,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.765404760
1594,0.5542463557145,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998936176300,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.834725880
1595,0.3483322652372,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998747825623,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.904059020
1596,0.3334945807062,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998721599579,Volt DC,10,T,2W,F,F,02/18/2025,13:39:55,.973390640
1597,0.3322193501235,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998745441437,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.042732420
1598,0.3327227803262,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998712062836,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.112061160
1599,0.3444665376699,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998750209808,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.181422800
1600,0.3321066503495,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998735904694,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.250751020
1601,0.4596142404015,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998595237732,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.320087780
1602,0.3322102755623,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998754978180,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.389410600
1603,0.332162306538,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998762130737,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.458769780
1604,0.3354822125032,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998692989349,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.528126540
1605,0.332204037202,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998828887939,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.597438900
1606,0.3339682843985,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998690605164,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.666756480
1607,0.3351905102373,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998628616333,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.736099320
1608,0.332864645584,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998692989349,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.805418880
1609,0.3320019782802,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998774051666,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.874742800
1610,0.3319875355019,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998719215393,Volt DC,10,T,2W,F,F,02/18/2025,13:39:56,.944071000
1611,0.3327273320048,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998697757721,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.013388620
1612,0.3326508399209,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998826503754,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.082705620
1613,0.3321478880841,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998707294464,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.152031440
1614,0.3325537909917,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998754978180,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.221371560
1615,0.3323614347996,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998735904694,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.290693720
1616,0.3412730483978,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999048233032,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.360038720
1617,0.334610191745,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998731136322,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.429389180
1618,0.3319211306324,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998712062836,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.498707640
1619,0.3321797116774,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998669147491,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.568051320
1620,0.3341552369957,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998816967010,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.637376420
1621,0.331874460682,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998831272125,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.706709560
1622,0.3325107565224,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998793125153,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.776041380
1623,0.3326616436622,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998781204224,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.845383640
1624,0.331789306902,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998783588409,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.914712220
1625,0.3317634319978,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998728752136,Volt DC,10,T,2W,F,F,02/18/2025,13:39:57,.984020700
1626,0.3322673917103,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998743057251,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.053338800
1627,0.3316283360859,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998526096344,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.122663420
1628,0.3326242375987,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998721599579,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.192015700
1629,0.3318411519062,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998714447021,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.261326440
1630,0.3334279591865,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998690605164,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.330639040
1631,0.332649418591,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998700141907,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.399980120
1632,0.3317356762923,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998721599579,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.469317820
1633,0.3336040451398,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998683452606,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.538627500
1634,0.3325227870315,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998654842377,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.607975240
1635,0.3339048638876,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998759746552,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.677300180
1636,0.331965541342,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998580932617,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.746618940
1637,0.3316894204149,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998664379120,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.815938560
1638,0.3316872014699,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998688220978,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.885259280
1639,0.3317329841951,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998673915863,Volt DC,10,T,2W,F,F,02/18/2025,13:39:58,.954573180
1640,0.3327913019281,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998709678650,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.023886460
1641,0.3318410723925,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998929023743,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.093209660
1642,0.3321238638841,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998821735382,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.162530760
1643,0.3336420247493,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998833656311,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.231866400
1644,0.3316430789121,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998840808868,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.301186180
1645,0.33185782872,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998781204224,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.370529860
1646,0.3331332069118,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998764514923,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.439850360
1647,0.3318350811664,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998802661896,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.509171200
1648,0.3384527087679,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998726367950,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.578513360
1649,0.3321897222611,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998752593994,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.647839700
1650,0.3323643656537,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998816967010,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.717160860
1651,0.3317236941023,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998850345612,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.786482040
1652,0.3324463462571,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998771667480,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.855818840
1653,0.3317707721274,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998771667480,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.925152900
1654,0.3317378952051,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998697757721,Volt DC,10,T,2W,F,F,02/18/2025,13:39:59,.994466760
1655,0.3325861394755,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998783588409,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.063810120
1656,0.3338122704387,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998647689819,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.133145160
1657,0.3317471628728,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998702526093,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.202464860
1658,0.3330487754655,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998778820038,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.271802320
1659,0.3338934095869,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998745441437,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.341129880
1660,0.3317223641482,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998764514923,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.410456980
1661,0.3324245360409,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998678684235,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.479760480
1662,0.3320796022202,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998750209808,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.549100920
1663,0.3317982671289,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998549938202,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.618415920
1664,0.3319413259515,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998671531677,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.687753800
1665,0.3315915792167,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998716831207,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.757072300
1666,0.3320077601142,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998659610748,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.826396080
1667,0.4481885429218,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998721599579,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.895727580
1668,0.4887028592249,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998621463776,Volt DC,10,T,2W,F,F,02/18/2025,13:40:00,.965045180
1669,0.5920918624695,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999930381775,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.034348100
1670,0.4752317115419,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998850345612,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.103672460
1671,0.4805275484416,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998769283295,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.173013620
1672,0.482359380607,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998895645142,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.242351080
1673,0.3406057267643,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998754978180,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.311659880
1674,0.3330963817662,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998743057251,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.380987860
1675,0.3343847507586,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998661994934,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.450312780
1676,0.3328343146063,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998657226563,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.519635540
1677,0.3325086594042,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998824119568,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.588983780
1678,0.3323129963978,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998752593994,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.658302200
1679,0.3320996240843,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998714447021,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.727655180
1680,0.3323287200667,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998697757721,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.796969600
1681,0.3320182056393,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998771667480,Volt DC,10,T,2W,F,F,02/18/2025,13:40:01,.866306220
